Dolores Bulstrode,INFJ,4,Hufflepuff
Madam Poppy Polkiss,ESTJ,2,Ravenclaw
Pigwidgeon Clearwater,INTJ,3,Ravenclaw
Stubby Pennifold,INFJ,6,Hufflepuff
Travers Mimsey-Porpington,ESTP,7,Gryffindor
Millicent MacMillian,ENTP,5,Slytherin
Araminta Quirke,ENTJ,3,Ravenclaw
Seamus Clearwater,ESFJ,6,Hufflepuff
Arthur Timms,ENTP,3,Slytherin
Parvati Pomfrey,INFJ,3,Hufflepuff
Scabior Bagnold,ESFP,5,Ravenclaw
Alicia Peasegood,ENFP,3,Hufflepuff
Sybill Imago,ENTJ,6,Ravenclaw
Daisy Crockford,ESFP,6,Ravenclaw
Vincent Hufflepuff,ESTJ,2,Ravenclaw
Orla Prang,ISTJ,4,Slytherin
Pigwidgeon Grunnion,INTJ,5,Ravenclaw
Arthur Goshawk,ENTJ,5,Ravenclaw
Molly Whitby,INFP,2,Hufflepuff
Gilderoy Pennifold,ESTJ,3,Ravenclaw
MykewÂ Mumps,INTP,7,Gryffindor
Karkus Elphick,ISFJ,6,Hufflepuff
Helga Karkaroff,ENFP,3,Hufflepuff
Petunia Gregorovitch,ESFJ,4,Hufflepuff
Albus percival Wulfric Brian Smith,INTP,6,Gryffindor
Beedle Johnson,ESTJ,6,Ravenclaw
Quirinus Corner,ESTP,4,Gryffindor
Anthony Evans,ENTP,3,Slytherin
Theodore Switch,ISTJ,3,Slytherin
Dean Switch,ENFJ,4,Gryffindor
Jimmy Crouch,ENTJ,6,Ravenclaw
Zacharias Lynch,INFJ,3,Hufflepuff
Tom Sprout,ENFJ,2,Gryffindor
Gladys Delaney-Podmore,ENTP,4,Slytherin
Gwenog Diggory,INTP,4,Gryffindor
Thomas Delacour,ISTP,6,Gryffindor
Bob Bagman,INFP,4,Hufflepuff
Justin Diggle,ISTJ,7,Slytherin
Luna Longbottom,ENTP,7,Slytherin
Susan Creevey,ISTJ,6,Slytherin
Grawp Murray,ESFJ,3,Hufflepuff
Cormac Quirke,INTJ,4,Ravenclaw
Alphard Delaney-Podmore,ENTJ,4,Ravenclaw
Bartemius Peakes,ESFJ,4,Hufflepuff
Snuffles Rookwood,ESTP,4,Gryffindor
Alecto Creevey,ESFJ,6,Hufflepuff
Bozo Dumbledore,INTJ,6,Ravenclaw
Augustus Snape,ESTJ,2,Ravenclaw
Xenophilius Rosier,ISFP,2,Slytherin
Alice Gregorovitch,ISTJ,2,Slytherin
Vernon Keddle,INTJ,7,Ravenclaw
Gwendolyn Podmore,INFP,2,Hufflepuff
Justin Timms,ISTP,3,Gryffindor
Araminta Lovegood,INFJ,2,Hufflepuff
Evan Vector,ISFJ,2,Hufflepuff
Reginald Whisp,ENFJ,5,Gryffindor
Vaisey Mumps,ENTP,5,Slytherin
Emmeline Parkinson,ISFJ,6,Hufflepuff
Charlie Crockford,INTJ,3,Ravenclaw
Golgomath Flitwick,INFP,6,Hufflepuff
Livius Abbott,ENTP,5,Slytherin
Sirius Umbridge,ENTJ,6,Ravenclaw
Angelina Cresswell,ESFJ,6,Hufflepuff
Narcissa Clagg,ISTP,2,Gryffindor
Evan Doreen,ENTJ,4,Ravenclaw
Susan Potter,INTP,6,Gryffindor
Alberic Jorkins,INFP,2,Hufflepuff
The Grey Lady Vector,ISTJ,6,Slytherin
Goodwin Finch-Fletchley,ESTJ,4,Ravenclaw
Broderick Goyle,ISTP,2,Gryffindor
Aragog Burbage,ENFP,4,Hufflepuff
Kevin Bagman,ESFJ,7,Hufflepuff
Quentin Zeller,ESFJ,6,Hufflepuff
Wendy Turpin,ESTJ,6,Ravenclaw
Prongs Brown,ESTP,3,Gryffindor
Travers Carrow,INFJ,6,Hufflepuff
Merope Helga,ENFJ,7,Gryffindor
Rowena Pince,ISTP,5,Gryffindor
Godric Thicknesse,INFP,5,Hufflepuff
Charity Slughorn,ENTP,6,Slytherin
Errol Parkinson,ESTP,3,Gryffindor
Lily Black,INTJ,5,Ravenclaw
Phyllida Jordan,ESFJ,3,Hufflepuff
Wendelin Umbridge,INTP,5,Gryffindor
Reginald Ivanova,ESFP,7,Ravenclaw
Horace Vulchanov,ISTP,5,Gryffindor
Bellatrix Twycross,INTP,5,Gryffindor
Helga Switch,ESTJ,2,Ravenclaw
Cornelius Clagg,ESTP,3,Gryffindor
Peter Ogden,INTP,2,Gryffindor
Cho Ravenclaw,ISFJ,3,Hufflepuff
Andromeda Warbeck,ISTJ,2,Slytherin
Regulus Warrington,ESTP,4,Gryffindor
Emmeline Zeller,ISTJ,6,Slytherin
Charlie Umbridge,ISTP,3,Gryffindor
Pigwidgeon Delaney-Podmore,ISTP,7,Gryffindor
Lee MacMillian,ESTP,2,Gryffindor
Lavender Bell,ENFJ,2,Gryffindor
Andromeda Bagshot,ISTP,4,Gryffindor
Phineas Nigellus Goshawk,ENTJ,3,Ravenclaw
Seamus Granger,ISTJ,7,Slytherin
Alicia Brown,ESFP,2,Ravenclaw
Arsenius Filch,INFP,7,Hufflepuff
Marvolo Grubbly-Plank,ENTJ,3,Ravenclaw
Madam Poppy Bulstrode,ESFP,7,Ravenclaw
Violet Clearwater,ENTP,7,Slytherin
Adalbert Volkov,ENFJ,5,Gryffindor
Tom Bulstrode,ESTP,7,Gryffindor
Charlie Binns,ISFP,7,Slytherin
Fred Dolohov,INTP,7,Gryffindor
Kennilworthy Gudgeon,ENTJ,5,Ravenclaw
Tenebrus Oswald,ISFP,6,Slytherin
Pansy Fudge,ENTJ,7,Ravenclaw
Wormtail Marchbanks,ENTP,4,Slytherin
Phyllida Abbott,ESTJ,7,Ravenclaw
Cedric Lynch,ISTP,4,Gryffindor
Agatha Bagnold,ENFJ,3,Gryffindor
Sirius Grindelwald,ESTJ,5,Ravenclaw
Snivellus Lupin,ENFJ,4,Gryffindor
Grawp Trimble,ISFP,5,Slytherin
Anthony Quirrell,ISTP,5,Gryffindor
Andrew Lynch,ENTJ,7,Ravenclaw
Fingal the Fearless Wood,ENFP,4,Hufflepuff
Xenophilius MacNair,ESFJ,3,Hufflepuff
Nymphadora Bulstrode,ISFJ,5,Hufflepuff
Cuthbert McLaggen,ISFP,5,Slytherin
Sturgis Hagrid,ISTP,4,Gryffindor
Stan Crabbe,ESFP,4,Ravenclaw
Clara Oswald,ENFJ,2,Gryffindor
Snivellus Grindelwald,INFP,2,Hufflepuff
Augusta Ivanova,INTP,4,Gryffindor
James Morgan,ESTP,3,Gryffindor
Arthur Switch,INFJ,7,Hufflepuff
Amelia Susan Dippet,ENFP,5,Hufflepuff
Evan Robins,INFP,7,Hufflepuff
Stan Corner,ESTJ,4,Ravenclaw
Winky Zograf,ISFJ,4,Hufflepuff
Pansy Skeeter,INTJ,7,Ravenclaw
Buckbeak Pomfrey,INTP,2,Gryffindor
Rose Davies,ENFP,2,Hufflepuff
Vernon Riddle,ISTJ,3,Slytherin
Arsenius Midgeon,ENTJ,2,Ravenclaw
Elfrida Hagrid,ENFJ,7,Gryffindor
Neville Lestrange,ENTP,3,Slytherin
Alphard Keddle,ISFJ,3,Hufflepuff
Aberforth Brown,ISFP,6,Slytherin
Arthur Lestrange,ISFP,3,Slytherin
Andrew Creevey,INFP,5,Hufflepuff
Wilbert Jones,ENFJ,4,Gryffindor
Padma Evans,ESFJ,3,Hufflepuff
Petunia Switch,INFJ,7,Hufflepuff
Cho Bode,ESTP,4,Gryffindor
Dirk Mostafa,ISTJ,7,Slytherin
Karkus Trimble,ESFP,4,Ravenclaw
Padfoot Zeller,ISTJ,3,Slytherin
Travers Marchbanks,INTP,6,Gryffindor
Viktor Boardman,INFJ,4,Hufflepuff
Irma Finnigan,ENFJ,7,Gryffindor
Orla Jones,ISTJ,3,Slytherin
Inigo Peakes,ESFJ,5,Hufflepuff
Yaxley Binns,ISTJ,2,Slytherin
Hugo Rookwood,ISTP,4,Gryffindor
Rita Bode,INTP,2,Gryffindor
Bilius Grunnion,ISFP,2,Slytherin
Wormtail Rosier,ISFJ,6,Hufflepuff
MykewÂ Lockhart,ESFP,6,Ravenclaw
Errol Ravenclaw,INFP,3,Hufflepuff
Severus Skeeter,ISFJ,4,Hufflepuff
Madam Rosmerta Abbott,INTJ,6,Ravenclaw
Trevor Mundungus,ISTJ,3,Slytherin
Barnabas the Barmy Finnigan,ENFJ,4,Gryffindor
Helga Finch-Fletchley,ISFP,4,Slytherin
Gwendolyn Hagrid,INTJ,7,Ravenclaw
Fleur Morgan,ISFP,5,Slytherin
Peeves Elphick,ISTP,4,Gryffindor
Bob Crockford,ENFJ,7,Gryffindor
MykewÂ Crabbe,ENTP,2,Slytherin
Eunice Perks,ISTP,6,Gryffindor
Romilda Parkinson,ENTP,3,Slytherin
Wilbert Black,ESTP,6,Gryffindor
Angelina MacFarlan,ENTP,7,Slytherin
Gwendolyn Hufflepuff,ESFJ,5,Hufflepuff
Fluffy Burbage,ESTJ,5,Ravenclaw
Viridian Wood,ESFP,2,Ravenclaw
Parvati Belby,ISFP,2,Slytherin
Quirinus Black,ESTP,7,Gryffindor
Hestia Marchbanks,ESFP,6,Ravenclaw
Hepzibah Lovegood,ENFJ,7,Gryffindor
Augusta Robins,ESFJ,5,Hufflepuff
Andromeda Prewett,ISTP,4,Gryffindor
Crookshanks Ogden,ISFJ,6,Hufflepuff
Wormtail Davies,ESTP,3,Gryffindor
Elphias Umfraville,ISFJ,2,Hufflepuff
Kevin Peakes,ENTJ,2,Ravenclaw
Stubby Slytherin,ESFJ,4,Hufflepuff
Lord Voldemort Marchbanks,ESFP,4,Ravenclaw
Janus Wood,ESFP,3,Ravenclaw
Nearly Headless Nick Bell,INFP,3,Hufflepuff
Malkin Turpin,INTJ,3,Ravenclaw
Morgana Pince,ESTP,4,Gryffindor
Moaning Myrtle Warrington,INFJ,4,Hufflepuff
Septima Black,ESFP,6,Ravenclaw
Jugson Goshawk,ISTJ,7,Slytherin
Arsenius Goyle,ESTJ,2,Ravenclaw
Frank Murray,INTJ,3,Ravenclaw
Wilkie Prang,ENTJ,3,Ravenclaw
Aidan Dippet,INFJ,6,Hufflepuff
You-Know-Who Diggle,ISTJ,4,Slytherin
Kennilworthy Mostafa,ESTJ,6,Ravenclaw
Ronan MacFarlan,ISFP,5,Slytherin
Quintius Quirke,INTJ,5,Ravenclaw
Xenophilius McClaggen,INTJ,6,Ravenclaw
Bill Hagrid,ENTJ,2,Ravenclaw
Hepzibah Crabbe,ESTP,6,Gryffindor
Roger Bragge,ISTP,5,Gryffindor
Inigo Zograf,INTP,3,Gryffindor
Pigwidgeon Dolohov,ESTJ,2,Ravenclaw
Dilys Vulchanov,ESTP,6,Gryffindor
Goodwin Helga,INTP,4,Gryffindor
Albus percival Wulfric Brian Helga,ISTP,5,Gryffindor
Merlin Goldstein,ISFJ,2,Hufflepuff
Daisy Finnigan,ENTJ,6,Ravenclaw
Dedalus Whitby,ENTJ,6,Ravenclaw
Karkus Hagrid,INFP,4,Hufflepuff
Roger Warrington,ENTP,7,Slytherin
Arabella Smith,ESTJ,5,Ravenclaw
Regulus ,ESFP,2,Ravenclaw
Quentin Volkov,ISFP,7,Slytherin
Helga Corner,INFJ,7,Hufflepuff
Goodwin Derwent,ISFP,7,Slytherin
Eunice Hagrid,INFP,4,Hufflepuff
Merlin Ollivander,ISFJ,4,Hufflepuff
Lord Voldemort Flitwick,ESTP,2,Gryffindor
Bane Pince,ESFJ,2,Hufflepuff
Eunice Crockford,ENFP,6,Hufflepuff
Severus Finch-Fletchley,ESTJ,4,Ravenclaw
Arabella Gryffindor,ISFJ,2,Hufflepuff
Peter Rookwood,ISFP,5,Slytherin
Quirinus Warrington,ESTP,4,Gryffindor
Cuthbert Riddle,INFP,4,Hufflepuff
Hugo Longbottom,ISTJ,7,Slytherin
Draco Diggle,INFP,5,Hufflepuff
Tom Imago,ESFP,3,Ravenclaw
Seamus Polkiss,INFJ,5,Hufflepuff
Modesty Zograf,INFP,7,Hufflepuff
Silvanus Peverell,ISFJ,6,Hufflepuff
Angelina Slughorn,INFP,7,Hufflepuff
Ernie Potter,ISFP,3,Slytherin
Patrick Dippet,ESFJ,7,Hufflepuff
Charlie Rookwood,ESTJ,4,Ravenclaw
Arsenius Dursley,ESFP,2,Ravenclaw
Fat Friar Delaney-Podmore,ISFP,6,Slytherin
Justin Cresswell,ISFJ,3,Hufflepuff
Ritchie Lovegood,ISFP,2,Slytherin
Walden McGonagall,ISFJ,6,Hufflepuff
Cliodna Hopkirk,INFP,7,Hufflepuff
Marcus Crouch,ISFJ,4,Hufflepuff
Alicia Zabini,INFP,6,Hufflepuff
Cormac Binns,ESFP,6,Ravenclaw
Quigley Riddle,ISTP,6,Gryffindor
Cormac Slytherin,ENTP,2,Slytherin
Charity Volkov,ESFJ,7,Hufflepuff
Cassandra Krum,ENTP,6,Slytherin
Pomona Granger,INTP,3,Gryffindor
Alphard Bagnold,ENTP,6,Slytherin
Rita Doge,ENTJ,6,Ravenclaw
Wilhelmina Dawlish,ISFP,3,Slytherin
Fleur Mumps,ENTJ,2,Ravenclaw
Bartemius Crouch Junior Granger,ISFP,3,Slytherin
Gilderoy Mumps,ISFP,7,Slytherin
Celestina Slytherin,ESFJ,4,Hufflepuff
Hannah Goyle,ESFP,6,Ravenclaw
Aberforth Murray,ENFP,6,Hufflepuff
Bozo MacNair,ISTJ,4,Slytherin
Fawkes Brown,INFP,7,Hufflepuff
Janus Dippet,INTP,2,Gryffindor
Percy Lestrange,ENTP,5,Slytherin
Prongs Lestrange,ISFP,5,Slytherin
Augustus Grindelwald,INFJ,5,Hufflepuff
Dolores Black,ESFJ,4,Hufflepuff
Ariana Bragge,INFJ,2,Hufflepuff
Amos Skeeter,ESFP,5,Ravenclaw
Ronan Grunnion,ISTJ,7,Slytherin
Nicolas Longbottom,ISTP,6,Gryffindor
Salazar Bragge,INTJ,4,Ravenclaw
Penelope MacMillian,ESFJ,6,Hufflepuff
Anthony Ollivander,ISTJ,4,Slytherin
Igor MacFarlan,ENFJ,7,Gryffindor
Mundungus Flamel,INFJ,3,Hufflepuff
Newton Pomfrey,ESFP,6,Ravenclaw
Norbert Sprout,ISTP,3,Gryffindor
Wendy Dippet,ISFP,7,Slytherin
Hedwig Binns,ENTP,6,Slytherin
Fleur Cresswell,ISTP,7,Gryffindor
Uric Prang,ENFJ,6,Gryffindor
Narcissa Rosier,ISTJ,6,Slytherin
Moaning Myrtle Doge,ENFJ,7,Gryffindor
Uric Bagshot,INTJ,6,Ravenclaw
Cho Edgecombe,ISFJ,4,Hufflepuff
Ronan Bones,INFP,2,Hufflepuff
Silvanus Dedalus,ISTJ,6,Slytherin
Catriona Gryffindor,ISTJ,3,Slytherin
Cliodna Coote,INTP,2,Gryffindor
Draco MacNair,ISTP,7,Gryffindor
Marietta Jones,ESFP,5,Ravenclaw
Rowena Flamel,ESFP,5,Ravenclaw
Troy Jigger,INFP,2,Hufflepuff
Wormtail Keddle,INFP,5,Hufflepuff
Hassan Dolohov,ENTJ,3,Ravenclaw
Ptolemy Corner,ESTP,4,Gryffindor
Jugson Doreen,INTJ,7,Ravenclaw
Hermes Abbott,INTP,2,Gryffindor
Ernie Zeller,INTJ,4,Ravenclaw
Adalbert Whitby,ENTJ,5,Ravenclaw
Hassan Tonks,ESTJ,4,Ravenclaw
Araminta Slughorn,ESTJ,7,Ravenclaw
Travers Prang,ENTP,3,Slytherin
Remus Abbott,ESFP,5,Ravenclaw
Sirius Zeller,ISFJ,6,Hufflepuff
Blaise Ivanova,ESFP,3,Ravenclaw
Arsenius Vane,ISFP,4,Slytherin
Gregory Malfoy,ISFP,3,Slytherin
Bartemius Abbott,INFP,6,Hufflepuff
Lee Delacour,ESTJ,7,Ravenclaw
Eloise Pomfrey,ENFJ,6,Gryffindor
Dolores Prewett,ENFP,3,Hufflepuff
Lee Lovegood,ENTJ,7,Ravenclaw
Fang Gudgeon,ISTJ,4,Slytherin
Padma Fortescue,ESFJ,7,Hufflepuff
Romilda Thicknesse,INTP,4,Gryffindor
Hamish Mostafa,ESFJ,3,Hufflepuff
Tom Prince,ESTJ,4,Ravenclaw
Wendelin Grindelwald,ENTJ,5,Ravenclaw
Draco Dumbledore,INFP,2,Hufflepuff
Charlie Slytherin,INFP,5,Hufflepuff
Phineas Nigellus Grindelwald,ISFP,4,Slytherin
Tenebrus Dumbledore,ISTJ,3,Slytherin
Minerva Vulchanov,ESFJ,3,Hufflepuff
Cassius Trimble,ESFP,6,Ravenclaw
Magorian Perks,INFJ,2,Hufflepuff
Alecto Flamel,ENFJ,5,Gryffindor
Hedwig Slinkhard,ESTJ,6,Ravenclaw
Katie Malfoy,ESFP,3,Ravenclaw
Zacharias Hufflepuff,INTP,4,Gryffindor
Agrippa Morgan,ENTJ,3,Ravenclaw
Charlie Cresswell,ENFJ,2,Gryffindor
Vincent Diggle,INFP,4,Hufflepuff
Newton Moody,INFP,4,Hufflepuff
Cormac Fletcher,INTJ,2,Ravenclaw
Merope Keddle,ISTP,2,Gryffindor
Jugson Bragge,ISTJ,2,Slytherin
Minerva Elphick,ESFJ,7,Hufflepuff
Cormac MacMillian,ISTP,3,Gryffindor
Cuthbert Lestrange,INTJ,5,Ravenclaw
Dudley Midgeon,ENFJ,6,Gryffindor
Antioch Pettigrew,INFP,4,Hufflepuff
Travers Grunnion,ESFP,5,Ravenclaw
Quigley Fudge,ESTP,7,Gryffindor
Griphook Bryce,ESFP,2,Ravenclaw
Filius Davies,ISTJ,6,Slytherin
Fleur Peakes,ENTP,5,Slytherin
Merope Moody,ESFJ,5,Hufflepuff
Gladys Quirke,ESTJ,5,Ravenclaw
Roger Lovegood,ENTJ,2,Ravenclaw
Piers Fudge,ISTP,4,Gryffindor
Ignotus Shacklebolt,INTJ,6,Ravenclaw
Wilbert Coote,ISFJ,5,Hufflepuff
Phyllida Hopkirk,ISTJ,6,Slytherin
Quintius Warrington,INTJ,7,Ravenclaw
Terence Mostafa,INTP,5,Gryffindor
Amycus Burbage,INTP,4,Gryffindor
Violet Vane,INFJ,4,Hufflepuff
Phineas Nigellus Murray,ENTP,5,Slytherin
Golgomath Binns,INFP,4,Hufflepuff
Circe Pettigrew,ENFJ,7,Gryffindor
Quirinus Gudgeon,ESFP,6,Ravenclaw
Scabbers Pomfrey,INFJ,2,Hufflepuff
Viridian Turpin,INTJ,6,Ravenclaw
Dobby MacNair,INTP,6,Gryffindor
Wilbert Pince,ISTP,2,Gryffindor
Quirinus Elphick,ISTP,6,Gryffindor
Fang Crouch,ENFP,5,Hufflepuff
Wilbert Zeller,ESTJ,2,Ravenclaw
Fred Karkaroff,ESTP,6,Gryffindor
Cadmus Ogden,ENFJ,3,Gryffindor
Stan Zabini,INTJ,5,Ravenclaw
Fingal the Fearless Derwent,ESFP,5,Ravenclaw
Andrew Riddle,ISFJ,2,Hufflepuff
Gabrielle Fudge,ISTP,3,Gryffindor
Gellert Granger,ESFP,3,Ravenclaw
Marcus Bones,INTJ,6,Ravenclaw
Draco Volkov,ENFJ,5,Gryffindor
George Flamel,ENTP,6,Slytherin
Sturgis Crockford,ENFP,6,Hufflepuff
Clara Figg,INTJ,3,Ravenclaw
Fleur Gregorovitch,ENFJ,7,Gryffindor
Fang Grunnion,ENTP,5,Slytherin
Armando Keddle,ENTP,4,Slytherin
Alicia Grubbly-Plank,ESFP,7,Ravenclaw
Blaise Ogden,ESFP,6,Ravenclaw
Quigley Podmore,ESFJ,2,Hufflepuff
Alastor Granger,ISTJ,6,Slytherin
Vincent Umfraville,ENFP,7,Hufflepuff
Violet Thickey,ISFP,6,Slytherin
Firenze Pince,INTJ,2,Ravenclaw
Rubeus Keddle,ENFJ,5,Gryffindor
Filius Gudgeon,INTJ,7,Ravenclaw
Ronan Elphick,ENTP,5,Slytherin
Morgana Murray,ENTP,5,Slytherin
Frank Bones,ENTP,5,Slytherin
Gertie Midgeon,ESTJ,5,Ravenclaw
Sybill Flint,ENTP,2,Slytherin
Alberic Helga,ESFJ,3,Hufflepuff
Doris Filch,ESTP,3,Gryffindor
Bob Longbottom,INFJ,7,Hufflepuff
Amelia Susan Marchbanks,ENFJ,6,Gryffindor
Vaisey Finnigan,ENFP,4,Hufflepuff
Scorpius Slughorn,INFP,6,Hufflepuff
Snuffles Ogden,ENTJ,3,Ravenclaw
Gertie Warrington,ESFP,6,Ravenclaw
Pomona Podmore,ESFP,6,Ravenclaw
Moran Podmore,ISFJ,5,Hufflepuff
Magorian Vector,INFP,2,Hufflepuff
Lisa Kirke,ESTJ,4,Ravenclaw
Lavender Bulstrode,INTJ,7,Ravenclaw
Wendy Murray,ENFJ,5,Gryffindor
Romilda Creevey,ISFP,2,Slytherin
Barberus Meliflua,ESTP,5,Gryffindor
Padfoot Gregorovitch,INTJ,2,Ravenclaw
Phyllida Tonks,ESFP,3,Ravenclaw
Marvolo Cattermole,ISFP,6,Slytherin
Argus Jigger,ESFP,4,Ravenclaw
Ernie Filch,INFP,5,Hufflepuff
Marvolo Dolohov,INTP,6,Gryffindor
Arabella McClaggen,ESTP,5,Gryffindor
Ptolemy Doge,INFP,5,Hufflepuff
Padfoot Umfraville,ISTJ,6,Slytherin
Pomona Hufflepuff,ENTP,4,Slytherin
Uric Lestrange,ENFJ,5,Gryffindor
Doris Pince,ESTJ,5,Ravenclaw
Vaisey Slughorn,ESTJ,4,Ravenclaw
Arthur Chang,ESFP,2,Ravenclaw
Molly Prince,ESFP,3,Ravenclaw
Stubby Thickey,ENTP,3,Slytherin
Tenebrus Delacour,ESFP,3,Ravenclaw
Winky Umfraville,ESFP,3,Ravenclaw
George Bryce,ENTP,6,Slytherin
Hermes Binns,INTJ,7,Ravenclaw
Arsenius Lupin,ENFP,7,Hufflepuff
Norbert Hooch,INTJ,7,Ravenclaw
Peter Tonks,INTJ,7,Ravenclaw
Circe Riddle,ESFP,3,Ravenclaw
Bob Perks,ESFP,2,Ravenclaw
Padma Smith,INFJ,3,Hufflepuff
Tom MacNair,ISFJ,2,Hufflepuff
Narcissa Karkaroff,ISTJ,4,Slytherin
Rowena McLaggen,ESTJ,5,Ravenclaw
Hokey Robins,INFP,4,Hufflepuff
Jugson Grindelwald,INFP,5,Hufflepuff
Angelina Zograf,ISTP,6,Gryffindor
Aragog Umbridge,INTP,7,Gryffindor
Hedwig Grubbly-Plank,ISTJ,3,Slytherin
Norbert Polkiss,INTP,5,Gryffindor
Inigo Bragge,INFJ,6,Hufflepuff
Elfrida Prince,ENTP,3,Slytherin
Madam Poppy Bell,ESTP,4,Gryffindor
Mosag Gregorovitch,ISFJ,6,Hufflepuff
Ivan Imago,ISFP,5,Slytherin
Kendra Slytherin,ESTP,4,Gryffindor
Fleur Pomfrey,ESTP,7,Gryffindor
Ernie Keddle,ENTJ,4,Ravenclaw
Fred McClaggen,INFJ,5,Hufflepuff
Amelia Susan Clagg,ISTJ,7,Slytherin
Fang Delaney-Podmore,ENFP,2,Hufflepuff
Griphook Lestrange,ISFJ,5,Hufflepuff
Dedalus Delacour,INTJ,2,Ravenclaw
Padma Karkaroff,ESFJ,6,Hufflepuff
Draco Crabbe,ESTJ,7,Ravenclaw
Snivellus Umbridge,ISFJ,7,Hufflepuff
Neville Fortescue,INTJ,3,Ravenclaw
Pigwidgeon Snape,ISTJ,5,Slytherin
Dennis Zograf,INTP,3,Gryffindor
Wilbert Bode,ISTP,3,Gryffindor
Scabior Grindelwald,INTP,3,Gryffindor
Arcturus Slytherin,INFJ,7,Hufflepuff
Arabella Flamel,ENTP,3,Slytherin
Ernie Ravenclaw,ESFJ,5,Hufflepuff
Andromeda Slytherin,INTP,6,Gryffindor
Bob Derwent,INFP,3,Hufflepuff
Travers Bell,INTP,6,Gryffindor
Crookshanks Warbeck,INFJ,6,Hufflepuff
Elfrida Twycross,ISFP,7,Slytherin
Thomas Nott,ESTJ,2,Ravenclaw
Quintius Prang,INFJ,5,Hufflepuff
Xenophilius Quirke,ESTP,6,Gryffindor
Wendelin Doreen,INFP,3,Hufflepuff
Fang Flint,ISTJ,7,Slytherin
Piers Krum,ISTP,5,Gryffindor
Jimmy Lestrange,ENFJ,7,Gryffindor
Justin Bulstrode,INFJ,2,Hufflepuff
Andrew MacMillian,ENFJ,4,Gryffindor
Kendra Midgeon,ENFJ,2,Gryffindor
Marge Perks,INTP,3,Gryffindor
Quigley Keddle,INTJ,3,Ravenclaw
Cassius Hagrid,INFJ,4,Hufflepuff
Victoire Diggle,ENFJ,7,Gryffindor
Irma Higgs,INTJ,5,Ravenclaw
Frank Dawlish,ENTP,7,Slytherin
Hestia Fudge,ENFJ,4,Gryffindor
Ivan Bragge,ESFJ,7,Hufflepuff
Aurora Lynch,INFP,5,Hufflepuff
Yaxley Belby,ESTJ,6,Ravenclaw
Cuthbert Imago,INFJ,7,Hufflepuff
Gellert Perks,ISTJ,4,Slytherin
Prongs Bragge,ENFP,2,Hufflepuff
Thomas Diggory,ISFP,7,Slytherin
Andrew Oswald,ISFP,2,Slytherin
Orla Parkinson,ISFJ,5,Hufflepuff
Cassius Diggle,INTP,6,Gryffindor
Kreacher Finnigan,ESTJ,6,Ravenclaw
Cho Lovegood,ENTP,6,Slytherin
Cuthbert Maxime,ESTJ,7,Ravenclaw
Millicent Pettigrew,ENFJ,5,Gryffindor
Bob Gregorovitch,INFJ,7,Hufflepuff
Circe Belby,ESTP,7,Gryffindor
Ginny MacMillian,INFP,6,Hufflepuff
MykewÂ Finch-Fletchley,INFJ,6,Hufflepuff
Catriona Bagman,ESTP,2,Gryffindor
Modesty Gryffindor,ISFP,6,Slytherin
Horace Riddle,ENFJ,7,Gryffindor
Griselda Mostafa,ISTP,4,Gryffindor
Nicolas Abbott,INFP,5,Hufflepuff
Paracelsus Boardman,ENFP,6,Hufflepuff
Marge Oswald,ESTJ,6,Ravenclaw
Hamish Bagman,ENFJ,7,Gryffindor
Andromeda Trimble,ESFP,3,Ravenclaw
Oliver Flitwick,ENFJ,5,Gryffindor
Lily Trelawney,ISTJ,7,Slytherin
Colin Karkaroff,ESTP,7,Gryffindor
Eloise Bell,ENTJ,6,Ravenclaw
Ernie Shacklebolt,ISTJ,4,Slytherin
Gertie Grunnion,ISTP,4,Gryffindor
Paracelsus Patil,ENTP,2,Slytherin
Hugo Twycross,ENFP,5,Hufflepuff
Mosag Bell,ISTP,4,Gryffindor
Gwenog Parkinson,ISTP,4,Gryffindor
Malkin Murray,ESFJ,3,Hufflepuff
Gladys Warrington,ISFJ,6,Hufflepuff
Emmeline Hopkirk,ENTP,3,Slytherin
Araminta Mumps,ESTP,7,Gryffindor
Lee Kneen,ESFP,4,Ravenclaw
Walden Finnigan,ENTJ,6,Ravenclaw
Hepzibah Dawlish,ESTP,4,Gryffindor
Bloody Baron Slytherin,INFJ,3,Hufflepuff
Kreacher Patil,ESFP,3,Ravenclaw
Bellatrix Dumbledore,ENFJ,2,Gryffindor
Tenebrus Gregorovitch,ENTP,2,Slytherin
Severus Gregorovitch,ENTP,7,Slytherin
Alicia Delaney-Podmore,ENTP,2,Slytherin
Kennilworthy Parkinson,ESFJ,5,Hufflepuff
Bane Lockhart,ENTJ,6,Ravenclaw
Ernie Lupin,ESFJ,7,Hufflepuff
Wendelin Thicknesse,ENFJ,2,Gryffindor
Gertie Robins,INTJ,5,Ravenclaw
Moaning Myrtle Patil,ESFJ,7,Hufflepuff
Agrippa Potter,ESFP,3,Ravenclaw
Aunt Marge Bulstrode,ENTJ,2,Ravenclaw
Bertha Clagg,ISFJ,6,Hufflepuff
Bob Bones,INTP,6,Gryffindor
Peeves Moody,ESFJ,7,Hufflepuff
Harry Crabbe,ESTJ,7,Ravenclaw
Jugson Longbottom,ESTJ,4,Ravenclaw
Quirinus Karkaroff,ESFP,4,Ravenclaw
Vincent Weasley,INFP,2,Hufflepuff
